sp17	0	[[362000, 363999], [3342000, 3343999], [29940000, 29945999], [29984000, 29985999], [30120000, 30129999], [30132000, 30143999], [30156000, 30159999], [30164000, 30179999], [30184000, 30185999], [30190000, 30197999], [30202000, 30205999], [30208000, 30211999], [30230000, 30235999], [30240000, 30245999], [30256000, 30261999], [30272000, 30275999], [30280000, 30281999], [30284000, 30289999], [30292000, 30293999], [30296000, 30297999], [30300000, 30301999], [30310000, 30317999], [30332000, 30335999], [30338000, 30353999], [30356000, 30357999], [30362000, 30363999], [30372000, 30373999], [30376000, 30377999], [30380000, 30383999], [30552000, 30565999], [30568000, 30569999], [30572000, 30573999], [30576000, 30587999], [30592000, 30597999], [30858000, 30861999], [30864000, 30869999], [30976000, 30981999], [30984000, 30985999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31336000, 31337999], [31346000, 31349999], [31462000, 31465999], [31476000, 31481999], [31542000, 31551999], [32158000, 32159999], [32190000, 32193999], [32336000, 32339999], [32372000, 32379999], [32398000, 32405999], [32408000, 32411999], [32604000, 32607999], [32620000, 32621999], [32624000, 32629999], [32722000, 32723999], [32726000, 32733999], [32736000, 32737999], [32762000, 32767999], [32782000, 32783999], [32796000, 32797999], [32850000, 32855999], [32858000, 32859999], [33032000, 33041999], [33046000, 33065999], [33070000, 33075999], [33104000, 33115999], [33124000, 33125999], [33982000, 33983999], [33986000, 33991999]]
sp17	1	[[362000, 363999], [3342000, 3343999], [29940000, 29945999], [29984000, 29985999], [30120000, 30129999], [30132000, 30143999], [30156000, 30159999], [30164000, 30179999], [30184000, 30185999], [30190000, 30197999], [30202000, 30205999], [30208000, 30211999], [30230000, 30235999], [30240000, 30245999], [30256000, 30261999], [30272000, 30275999], [30280000, 30281999], [30284000, 30289999], [30292000, 30293999], [30296000, 30297999], [30300000, 30301999], [30310000, 30317999], [30332000, 30335999], [30338000, 30353999], [30356000, 30357999], [30362000, 30363999], [30372000, 30373999], [30376000, 30377999], [30380000, 30383999], [30552000, 30565999], [30568000, 30569999], [30572000, 30573999], [30576000, 30587999], [30592000, 30597999], [30858000, 30861999], [30864000, 30869999], [30976000, 30981999], [30984000, 30985999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31336000, 31337999], [31346000, 31349999], [31462000, 31465999], [31476000, 31481999], [31542000, 31551999], [32158000, 32159999], [32190000, 32193999], [32336000, 32339999], [32372000, 32379999], [32398000, 32405999], [32408000, 32411999], [32604000, 32607999], [32620000, 32621999], [32624000, 32629999], [32722000, 32723999], [32726000, 32733999], [32736000, 32737999], [32762000, 32767999], [32782000, 32783999], [32796000, 32797999], [32850000, 32855999], [32858000, 32859999], [33032000, 33041999], [33046000, 33065999], [33070000, 33075999], [33104000, 33115999], [33124000, 33125999], [33982000, 33983999], [33986000, 33991999]]
sp18	0	[[30120000, 30123999], [30126000, 30127999], [30164000, 30171999], [30280000, 30281999], [30310000, 30311999], [30342000, 30343999], [30346000, 30351999], [30360000, 30361999], [30864000, 30867999], [31362000, 31363999], [31542000, 31551999], [33056000, 33057999]]
sp18	1	[[30120000, 30123999], [30126000, 30127999], [30164000, 30171999], [30280000, 30281999], [30310000, 30311999], [30342000, 30343999], [30346000, 30351999], [30360000, 30361999], [30864000, 30867999], [31362000, 31363999], [31542000, 31551999], [33056000, 33057999]]
sp19	0	[[3342000, 3343999], [22706000, 22709999], [29644000, 29645999], [29828000, 29831999], [29834000, 29841999], [29940000, 29945999], [29964000, 29965999], [29968000, 29969999], [30064000, 30073999], [30108000, 30109999], [30112000, 30113999], [30118000, 30129999], [30132000, 30143999], [30150000, 30153999], [30156000, 30159999], [30162000, 30177999], [30184000, 30185999], [30192000, 30197999], [30208000, 30209999], [30256000, 30257999], [30272000, 30275999], [30278000, 30281999], [30284000, 30289999], [30292000, 30293999], [30296000, 30301999], [30310000, 30311999], [30314000, 30317999], [30328000, 30335999], [30338000, 30351999], [30354000, 30363999], [30372000, 30373999], [30376000, 30377999], [30412000, 30417999], [30544000, 30547999], [30554000, 30573999], [30576000, 30587999], [30590000, 30597999], [30858000, 30861999], [30864000, 30871999], [30876000, 30877999], [30952000, 30955999], [30958000, 30961999], [30966000, 30967999], [30970000, 30987999], [30990000, 30991999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31240000, 31245999], [31346000, 31349999], [31352000, 31355999], [31358000, 31365999], [31376000, 31379999], [31476000, 31479999], [31546000, 31553999], [31556000, 31557999], [32188000, 32193999], [32332000, 32337999], [32374000, 32377999], [32400000, 32411999], [32602000, 32607999], [32622000, 32629999], [32632000, 32635999], [32656000, 32659999], [32662000, 32665999], [32668000, 32671999], [32722000, 32737999], [32762000, 32767999], [32858000, 32859999], [33034000, 33041999], [33046000, 33059999], [33068000, 33075999], [33096000, 33099999], [33922000, 33923999], [33988000, 33991999]]
sp19	1	[[3342000, 3343999], [22706000, 22709999], [29644000, 29645999], [29828000, 29831999], [29834000, 29841999], [29940000, 29945999], [29964000, 29965999], [29968000, 29969999], [30064000, 30073999], [30108000, 30109999], [30112000, 30113999], [30118000, 30129999], [30132000, 30143999], [30150000, 30153999], [30156000, 30159999], [30162000, 30177999], [30184000, 30185999], [30192000, 30197999], [30208000, 30209999], [30256000, 30257999], [30272000, 30275999], [30278000, 30281999], [30284000, 30289999], [30292000, 30293999], [30296000, 30301999], [30310000, 30311999], [30314000, 30317999], [30328000, 30335999], [30338000, 30351999], [30354000, 30363999], [30372000, 30373999], [30376000, 30377999], [30412000, 30417999], [30544000, 30547999], [30554000, 30573999], [30576000, 30587999], [30590000, 30597999], [30858000, 30861999], [30864000, 30871999], [30876000, 30877999], [30952000, 30955999], [30958000, 30961999], [30966000, 30967999], [30970000, 30987999], [30990000, 30991999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31240000, 31245999], [31346000, 31349999], [31352000, 31355999], [31358000, 31365999], [31376000, 31379999], [31476000, 31479999], [31546000, 31553999], [31556000, 31557999], [32188000, 32193999], [32332000, 32337999], [32374000, 32377999], [32400000, 32411999], [32602000, 32607999], [32622000, 32629999], [32632000, 32635999], [32656000, 32659999], [32662000, 32665999], [32668000, 32671999], [32722000, 32737999], [32762000, 32767999], [32858000, 32859999], [33034000, 33041999], [33046000, 33059999], [33068000, 33075999], [33096000, 33099999], [33922000, 33923999], [33988000, 33991999]]
sp20	0	[[30273000, 30274999], [33052000, 33053999], [33056000, 33057999]]
sp20	1	[[30273000, 30274999], [33052000, 33053999], [33056000, 33057999]]
sp21	0	[[33036000, 33039999]]
sp21	1	[[33036000, 33039999]]
sp22	0	[[362000, 363999], [3332000, 3333999], [3342000, 3343999], [3890000, 3891999], [7206000, 7209999], [10702000, 10703999], [10770000, 10771999], [25102000, 25103999], [26436000, 26439999], [29644000, 29649999], [29694000, 29701999], [29824000, 29837999], [29940000, 29945999], [29964000, 29969999], [29988000, 29991999], [30064000, 30071999], [30108000, 30109999], [30122000, 30129999], [30132000, 30147999], [30158000, 30159999], [30162000, 30181999], [30184000, 30197999], [30202000, 30203999], [30228000, 30245999], [30256000, 30261999], [30270000, 30275999], [30278000, 30281999], [30284000, 30293999], [30296000, 30303999], [30306000, 30317999], [30328000, 30335999], [30338000, 30357999], [30360000, 30363999], [30372000, 30373999], [30376000, 30379999], [30412000, 30417999], [30430000, 30431999], [30434000, 30439999], [30446000, 30449999], [30462000, 30463999], [30554000, 30575999], [30578000, 30587999], [30590000, 30597999], [30600000, 30601999], [30852000, 30855999], [30858000, 30861999], [30864000, 30871999], [30906000, 30907999], [30950000, 30951999], [30954000, 30955999], [30958000, 30961999], [30970000, 30987999], [30990000, 30993999], [30996000, 30997999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31240000, 31247999], [31334000, 31337999], [31340000, 31341999], [31346000, 31349999], [31352000, 31355999], [31358000, 31363999], [31370000, 31371999], [31376000, 31379999], [31462000, 31465999], [31476000, 31481999], [31498000, 31503999], [31506000, 31509999], [31538000, 31557999], [31680000, 31683999], [32144000, 32147999], [32154000, 32159999], [32182000, 32183999], [32190000, 32195999], [32278000, 32279999], [32284000, 32285999], [32288000, 32289999], [32374000, 32377999], [32396000, 32411999], [32428000, 32433999], [32572000, 32579999], [32594000, 32595999], [32602000, 32615999], [32620000, 32621999], [32624000, 32629999], [32632000, 32637999], [32650000, 32651999], [32664000, 32667999], [32680000, 32681999], [32728000, 32737999], [32762000, 32769999], [32796000, 32797999], [32848000, 32855999], [33034000, 33047999], [33050000, 33061999], [33072000, 33073999], [33094000, 33099999], [33104000, 33109999], [33112000, 33115999], [33124000, 33127999], [33910000, 33911999], [33922000, 33923999], [33986000, 33991999]]
sp22	1	[[362000, 363999], [3332000, 3333999], [3342000, 3343999], [3890000, 3891999], [7206000, 7209999], [10702000, 10703999], [10770000, 10771999], [25102000, 25103999], [26436000, 26439999], [29644000, 29649999], [29694000, 29701999], [29824000, 29837999], [29940000, 29945999], [29964000, 29969999], [29988000, 29991999], [30064000, 30071999], [30108000, 30109999], [30122000, 30129999], [30132000, 30147999], [30158000, 30159999], [30162000, 30181999], [30184000, 30197999], [30202000, 30203999], [30228000, 30245999], [30256000, 30261999], [30270000, 30275999], [30278000, 30281999], [30284000, 30293999], [30296000, 30303999], [30306000, 30317999], [30328000, 30335999], [30338000, 30357999], [30360000, 30363999], [30372000, 30373999], [30376000, 30379999], [30412000, 30417999], [30430000, 30431999], [30434000, 30439999], [30446000, 30449999], [30462000, 30463999], [30554000, 30575999], [30578000, 30587999], [30590000, 30597999], [30600000, 30601999], [30852000, 30855999], [30858000, 30861999], [30864000, 30871999], [30906000, 30907999], [30950000, 30951999], [30954000, 30955999], [30958000, 30961999], [30970000, 30987999], [30990000, 30993999], [30996000, 30997999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31240000, 31247999], [31334000, 31337999], [31340000, 31341999], [31346000, 31349999], [31352000, 31355999], [31358000, 31363999], [31370000, 31371999], [31376000, 31379999], [31462000, 31465999], [31476000, 31481999], [31498000, 31503999], [31506000, 31509999], [31538000, 31557999], [31680000, 31683999], [32144000, 32147999], [32154000, 32159999], [32182000, 32183999], [32190000, 32195999], [32278000, 32279999], [32284000, 32285999], [32288000, 32289999], [32374000, 32377999], [32396000, 32411999], [32428000, 32433999], [32572000, 32579999], [32594000, 32595999], [32602000, 32615999], [32620000, 32621999], [32624000, 32629999], [32632000, 32637999], [32650000, 32651999], [32664000, 32667999], [32680000, 32681999], [32728000, 32737999], [32762000, 32769999], [32796000, 32797999], [32848000, 32855999], [33034000, 33047999], [33050000, 33061999], [33072000, 33073999], [33094000, 33099999], [33104000, 33109999], [33112000, 33115999], [33124000, 33127999], [33910000, 33911999], [33922000, 33923999], [33986000, 33991999]]
sp23	0	[[30120000, 30129999], [30138000, 30143999], [30164000, 30175999], [30178000, 30179999], [30230000, 30231999], [30234000, 30237999], [30240000, 30241999], [30256000, 30261999], [30270000, 30275999], [30278000, 30281999], [30284000, 30287999], [30290000, 30293999], [30296000, 30297999], [30300000, 30301999], [30314000, 30317999], [30332000, 30335999], [30338000, 30351999], [30354000, 30363999], [30412000, 30417999], [30560000, 30561999], [30564000, 30565999], [30590000, 30595999], [30864000, 30871999], [30958000, 30961999], [30964000, 30967999], [30986000, 30987999], [30990000, 30993999], [31236000, 31237999], [31354000, 31355999], [31358000, 31363999], [31378000, 31379999], [31436000, 31437999], [31478000, 31481999], [31496000, 31499999], [31542000, 31549999], [32144000, 32147999], [32188000, 32191999], [32376000, 32379999], [32404000, 32405999], [32764000, 32765999], [32796000, 32797999], [32854000, 32855999], [32858000, 32859999], [33038000, 33041999], [33044000, 33045999]]
sp23	1	[[30120000, 30129999], [30138000, 30143999], [30164000, 30175999], [30178000, 30179999], [30230000, 30231999], [30234000, 30237999], [30240000, 30241999], [30256000, 30261999], [30270000, 30275999], [30278000, 30281999], [30284000, 30287999], [30290000, 30293999], [30296000, 30297999], [30300000, 30301999], [30314000, 30317999], [30332000, 30335999], [30338000, 30351999], [30354000, 30363999], [30412000, 30417999], [30560000, 30561999], [30564000, 30565999], [30590000, 30595999], [30864000, 30871999], [30958000, 30961999], [30964000, 30967999], [30986000, 30987999], [30990000, 30993999], [31236000, 31237999], [31354000, 31355999], [31358000, 31363999], [31378000, 31379999], [31436000, 31437999], [31478000, 31481999], [31496000, 31499999], [31542000, 31549999], [32144000, 32147999], [32188000, 32191999], [32376000, 32379999], [32404000, 32405999], [32764000, 32765999], [32796000, 32797999], [32854000, 32855999], [32858000, 32859999], [33038000, 33041999], [33044000, 33045999]]
sp24	0	[[30126000, 30129999], [30158000, 30159999], [30166000, 30167999], [30340000, 30343999], [30346000, 30349999], [30864000, 30865999], [31236000, 31241999], [31354000, 31355999], [31546000, 31549999], [32278000, 32281999], [33040000, 33041999], [33052000, 33057999], [33910000, 33911999]]
sp24	1	[[30126000, 30129999], [30158000, 30159999], [30166000, 30167999], [30340000, 30343999], [30346000, 30349999], [30864000, 30865999], [31236000, 31241999], [31354000, 31355999], [31546000, 31549999], [32278000, 32281999], [33040000, 33041999], [33052000, 33057999], [33910000, 33911999]]
fr25	0	[[30272000, 30273999], [33052000, 33053999], [33056000, 33057999]]
fr25	1	[[30272000, 30273999], [33052000, 33053999], [33056000, 33057999]]
fr26	0	[[362000, 363999], [3130000, 3131999], [3332000, 3333999], [3336000, 3339999], [3342000, 3343999], [3890000, 3891999], [10770000, 10771999], [14472000, 14475999], [14508000, 14511999], [22706000, 22707999], [29694000, 29699999], [29796000, 29797999], [29800000, 29801999], [29828000, 29831999], [29940000, 29945999], [29968000, 29969999], [30064000, 30069999], [30078000, 30079999], [30088000, 30089999], [30102000, 30105999], [30108000, 30109999], [30122000, 30129999], [30132000, 30143999], [30162000, 30177999], [30184000, 30185999], [30228000, 30245999], [30256000, 30261999], [30270000, 30275999], [30278000, 30281999], [30286000, 30293999], [30296000, 30305999], [30308000, 30311999], [30314000, 30317999], [30328000, 30335999], [30338000, 30351999], [30354000, 30361999], [30372000, 30377999], [30412000, 30419999], [30428000, 30431999], [30446000, 30447999], [30518000, 30519999], [30524000, 30525999], [30540000, 30541999], [30544000, 30561999], [30564000, 30573999], [30576000, 30587999], [30590000, 30597999], [30858000, 30861999], [30864000, 30871999], [30976000, 30981999], [30990000, 30993999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31240000, 31247999], [31336000, 31339999], [31346000, 31349999], [31352000, 31355999], [31462000, 31465999], [31476000, 31481999], [31496000, 31507999], [31540000, 31557999], [31914000, 31915999], [32158000, 32161999], [32180000, 32185999], [32190000, 32195999], [32208000, 32215999], [32218000, 32219999], [32278000, 32281999], [32284000, 32285999], [32332000, 32335999], [32374000, 32377999], [32396000, 32411999], [32428000, 32433999], [32572000, 32579999], [32602000, 32611999], [32620000, 32629999], [32632000, 32637999], [32674000, 32681999], [32722000, 32723999], [32726000, 32737999], [32758000, 32759999], [32762000, 32767999], [32796000, 32797999], [32854000, 32865999], [32868000, 32869999], [32874000, 32875999], [33032000, 33053999], [33056000, 33061999], [33068000, 33075999], [33096000, 33113999], [33116000, 33117999], [33122000, 33125999], [33982000, 33983999], [33986000, 33991999]]
fr26	1	[[362000, 363999], [3130000, 3131999], [3332000, 3333999], [3336000, 3339999], [3342000, 3343999], [3890000, 3891999], [10770000, 10771999], [14472000, 14475999], [14508000, 14511999], [22706000, 22707999], [29694000, 29699999], [29796000, 29797999], [29800000, 29801999], [29828000, 29831999], [29940000, 29945999], [29968000, 29969999], [30064000, 30069999], [30078000, 30079999], [30088000, 30089999], [30102000, 30105999], [30108000, 30109999], [30122000, 30129999], [30132000, 30143999], [30162000, 30177999], [30184000, 30185999], [30228000, 30245999], [30256000, 30261999], [30270000, 30275999], [30278000, 30281999], [30286000, 30293999], [30296000, 30305999], [30308000, 30311999], [30314000, 30317999], [30328000, 30335999], [30338000, 30351999], [30354000, 30361999], [30372000, 30377999], [30412000, 30419999], [30428000, 30431999], [30446000, 30447999], [30518000, 30519999], [30524000, 30525999], [30540000, 30541999], [30544000, 30561999], [30564000, 30573999], [30576000, 30587999], [30590000, 30597999], [30858000, 30861999], [30864000, 30871999], [30976000, 30981999], [30990000, 30993999], [31218000, 31219999], [31230000, 31231999], [31234000, 31237999], [31240000, 31247999], [31336000, 31339999], [31346000, 31349999], [31352000, 31355999], [31462000, 31465999], [31476000, 31481999], [31496000, 31507999], [31540000, 31557999], [31914000, 31915999], [32158000, 32161999], [32180000, 32185999], [32190000, 32195999], [32208000, 32215999], [32218000, 32219999], [32278000, 32281999], [32284000, 32285999], [32332000, 32335999], [32374000, 32377999], [32396000, 32411999], [32428000, 32433999], [32572000, 32579999], [32602000, 32611999], [32620000, 32629999], [32632000, 32637999], [32674000, 32681999], [32722000, 32723999], [32726000, 32737999], [32758000, 32759999], [32762000, 32767999], [32796000, 32797999], [32854000, 32865999], [32868000, 32869999], [32874000, 32875999], [33032000, 33053999], [33056000, 33061999], [33068000, 33075999], [33096000, 33113999], [33116000, 33117999], [33122000, 33125999], [33982000, 33983999], [33986000, 33991999]]
fr27	0	[[10770000, 10771999], [10790000, 10791999], [30078000, 30079999], [30098000, 30099999], [30102000, 30105999], [30108000, 30111999], [30118000, 30129999], [30134000, 30143999], [30164000, 30171999], [30178000, 30181999], [30190000, 30193999], [30196000, 30199999], [30202000, 30203999], [30228000, 30235999], [30238000, 30245999], [30256000, 30261999], [30270000, 30271999], [30284000, 30287999], [30296000, 30297999], [30300000, 30301999], [30314000, 30317999], [30320000, 30321999], [30332000, 30335999], [30338000, 30363999], [30370000, 30373999], [30376000, 30377999], [30412000, 30413999], [30434000, 30435999], [30566000, 30573999], [30576000, 30587999], [30590000, 30597999], [30864000, 30869999], [30912000, 30915999], [31000000, 31003999], [31230000, 31231999], [31354000, 31355999], [31368000, 31369999], [31484000, 31485999], [31506000, 31507999], [31540000, 31541999], [32278000, 32279999], [32288000, 32289999], [32340000, 32341999], [32376000, 32379999], [32400000, 32407999], [32740000, 32743999], [32796000, 32797999], [32858000, 32861999], [33036000, 33037999], [33040000, 33041999], [33054000, 33061999], [33098000, 33101999]]
